Driver_ID,MMM-YY,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,target_label
1428,12/01/20,27.0,0.0,C2,0,90585,08/07/20,,3,3,2495300,3,0
1429,06/01/19,33.0,1.0,C7,1,70900,09/12/18,06/01/19,1,1,1741830,1,1
1430,05/01/20,31.0,1.0,C6,0,19433,01/02/20,05/02/20,2,2,0,1,1
1431,02/01/19,37.0,1.0,C7,1,52963,18/11/18,25/02/19,2,2,0,1,1
1432,12/01/20,34.0,0.0,C26,0,29365,13/10/18,,1,2,16090900,3,0
1433,12/01/20,25.0,0.0,C16,0,57678,31/07/20,,3,3,1620670,2,0
1434,12/01/20,37.0,0.0,C21,1,57744,28/09/20,,3,3,0,1,0
1435,05/01/19,25.0,1.0,C15,2,19020,01/02/19,30/04/19,1,1,100920,1,1
1436,06/01/20,25.0,0.0,C8,0,64128,30/01/20,06/06/20,2,2,149660,1,1
1437,05/01/20,34.0,1.0,C3,2,56060,28/11/19,,2,2,742860,1,0
1438,12/01/20,37.0,0.0,C10,0,63819,28/09/20,,3,3,966790,2,0
1439,04/01/19,31.0,1.0,C7,1,49664,13/01/19,29/03/19,1,1,463890,1,1
1441,04/01/20,28.0,0.0,C10,1,78906,15/11/19,04/06/20,2,2,499890,1,1
1442,12/01/19,27.0,0.0,C13,0,54126,11/11/19,21/12/19,2,2,0,1,1
1443,05/01/19,36.0,1.0,C26,1,48540,10/03/18,17/05/19,2,2,551680,1,1
1444,09/01/19,29.0,1.0,C6,2,27216,11/03/17,22/09/19,1,1,4204270,3,1
1446,12/01/20,39.0,1.0,C8,2,119932,02/09/15,,2,4,37693910,2,0
1447,12/01/20,45.0,0.0,C29,2,56478,06/05/20,,3,3,4750660,4,0
1448,12/01/20,36.0,1.0,C8,0,57087,28/11/20,,2,2,0,1,0
1449,12/01/19,26.0,1.0,C10,0,36529,16/11/19,,1,1,0,1,0
1450,06/01/19,30.0,1.0,C6,1,33246,12/07/18,31/05/19,2,2,1662660,1,1
1451,03/01/19,25.0,1.0,C25,1,61502,08/08/18,17/03/19,1,1,262400,1,1
1452,12/01/20,31.0,0.0,C24,2,61218,14/01/20,25/12/20,1,1,5943130,3,1
1453,06/01/19,31.0,0.0,C20,0,34593,28/09/18,24/06/19,1,1,1957360,2,1
1454,05/01/20,33.0,0.0,C3,2,135337,17/04/20,,3,3,0,1,0
1455,04/01/20,30.0,0.0,C17,1,55718,01/11/20,30/03/20,2,2,0,1,1
1456,05/01/20,32.0,0.0,C9,1,54906,12/02/19,15/05/20,2,2,150720,1,1
1457,10/01/20,35.0,0.0,C12,1,48050,07/12/20,10/04/20,3,3,0,1,1
1458,09/01/19,28.0,1.0,C17,2,41971,09/01/18,09/03/19,2,2,1970870,1,1
1459,06/01/19,34.0,0.0,C25,2,70994,09/10/18,06/01/19,2,2,1476320,1,1
1461,09/01/20,46.0,0.0,C10,0,39841,24/09/15,09/05/20,2,2,6766950,2,1
1462,12/01/20,27.0,1.0,C18,2,58278,16/10/20,,2,2,0,1,0
1463,01/01/20,42.0,0.0,C2,1,38105,25/08/18,01/05/20,1,1,8420350,2,1
1464,12/01/19,48.0,1.0,C25,2,69141,07/07/18,28/11/19,1,2,19778240,3,1
1465,03/01/19,34.0,0.0,C17,0,45180,12/03/18,03/02/19,3,3,100310,1,1
1466,06/01/19,42.0,0.0,C2,1,45183,01/05/19,17/06/19,2,2,859940,1,1
1468,12/01/20,31.0,0.0,C20,1,66779,09/01/20,,3,3,709210,1,0
1469,02/01/20,28.0,0.0,C9,0,44091,30/08/19,15/02/20,1,1,752450,2,1
1470,05/01/20,30.0,0.0,C28,0,47565,17/02/18,16/05/20,1,1,13715180,2,1
1471,05/01/19,36.0,0.0,C27,1,43690,27/05/16,28/05/19,1,1,1455180,1,1
1472,12/01/20,41.0,1.0,C22,2,107368,18/07/14,14/12/20,2,4,18851330,1,1
1473,02/01/19,41.0,0.0,C26,0,94171,17/07/18,02/01/19,3,3,0,1,1
1474,11/01/19,27.0,0.0,C27,1,25207,17/10/19,15/11/19,2,2,0,1,1
1475,12/01/20,28.0,0.0,C21,1,104567,02/01/20,,3,3,26696700,4,0
1476,09/01/20,33.0,0.0,C14,1,39422,13/06/20,09/06/20,2,2,150360,1,1
1477,11/01/19,30.0,0.0,C8,2,110542,07/06/19,11/09/19,4,4,0,1,1
1479,06/01/20,37.0,0.0,C5,0,50436,02/06/20,06/12/20,3,3,5143840,1,1
1480,01/01/19,29.0,1.0,C25,0,39635,12/11/18,01/04/19,2,2,0,1,1
1481,04/01/19,36.0,1.0,C2,1,16688,01/06/19,22/04/19,1,1,394850,1,1
1482,09/01/20,38.0,1.0,C27,1,50211,04/11/20,15/09/20,3,3,0,1,1
1483,04/01/19,24.0,1.0,C13,2,40408,07/07/18,04/05/19,1,1,485600,1,1
1484,12/01/20,46.0,0.0,C2,0,101198,14/09/14,,2,4,47124880,3,0
1485,06/01/20,25.0,0.0,C21,1,46010,29/03/20,19/06/20,1,1,0,1,1
1486,12/01/20,45.0,1.0,C15,0,81172,12/09/16,,1,4,29181100,1,0
1487,09/01/19,30.0,0.0,C26,2,23299,28/12/18,09/06/19,1,1,1979760,2,1
1489,12/01/20,29.0,0.0,C8,1,39403,18/08/20,,2,2,1410500,3,0
1490,10/01/20,39.0,1.0,C21,0,71142,20/03/20,10/04/20,2,2,1174310,1,1
1491,08/01/20,26.0,0.0,C20,1,56936,18/04/20,29/07/20,2,2,0,1,1
1492,12/01/20,42.0,0.0,C1,0,130279,10/04/20,28/11/20,3,3,0,1,1
1493,06/01/20,27.0,0.0,C19,2,64476,21/07/19,22/06/20,1,1,4722090,1,1
1494,01/01/19,32.0,1.0,C18,0,34356,05/09/18,01/07/19,1,1,0,1,1
1495,12/01/20,30.0,0.0,C22,2,97212,29/06/20,,2,2,889800,2,0
1498,09/01/20,28.0,1.0,C12,0,49570,05/04/20,27/09/20,2,2,0,1,1
1500,09/01/20,31.0,0.0,C18,2,86551,13/06/20,09/12/20,3,3,127760,1,1
1501,12/01/20,38.0,0.0,C5,2,73316,17/11/20,,3,3,0,1,0
1502,02/01/20,35.0,1.0,C21,2,64780,28/09/19,31/01/20,2,2,150030,1,1
1504,12/01/20,50.0,0.0,C8,2,31555,03/02/18,,2,2,17624660,3,0
1505,12/01/20,27.0,1.0,C22,1,69831,07/03/20,,3,3,1052990,2,0
1506,11/01/19,31.0,1.0,C14,1,57107,15/08/19,21/11/19,1,1,0,1,1
1507,01/01/19,39.0,1.0,C19,2,60780,28/10/18,25/01/19,2,2,0,1,1
1508,10/01/19,33.0,0.0,C23,0,108452,21/07/13,28/10/19,2,3,8000250,1,1
1509,09/01/20,35.0,0.0,C27,1,79222,20/07/19,30/08/20,2,2,10264390,1,1
1510,12/01/20,28.0,1.0,C16,1,92375,14/07/17,,1,3,12796500,3,0
1512,12/01/19,32.0,0.0,C23,1,49957,05/05/19,20/12/19,2,2,1741740,1,1
1513,06/01/19,25.0,1.0,C28,0,19448,07/06/18,06/03/19,1,2,3117260,1,1
1514,12/01/20,32.0,0.0,C20,0,54667,08/01/20,,3,3,640640,1,0
1515,12/01/20,36.0,0.0,C24,2,84573,31/10/20,,3,3,0,1,0
1516,12/01/19,35.0,1.0,C12,2,75453,07/07/19,15/12/19,2,2,658610,2,1
1517,06/01/19,42.0,1.0,C11,2,125545,20/09/15,06/02/19,1,3,4504950,1,1
1518,12/01/20,36.0,1.0,C15,2,113064,09/01/20,,3,3,300210,1,0
1520,12/01/19,32.0,0.0,C5,2,64559,30/10/13,14/12/19,1,2,5839760,1,1
1521,12/01/20,31.0,0.0,C20,1,31401,12/07/20,,1,1,0,1,0
1522,11/01/20,30.0,1.0,C6,2,64606,05/08/20,21/11/20,2,2,1597690,1,1
1523,03/01/20,28.0,1.0,C2,2,35116,01/03/20,13/03/20,1,1,0,1,1
1524,07/01/19,35.0,1.0,C13,0,44784,24/09/18,07/07/19,2,2,1439130,1,1
1525,03/01/19,28.0,1.0,C13,0,61884,17/08/18,28/03/19,2,2,711920,1,1
1526,12/01/20,34.0,0.0,C1,2,60087,24/12/16,,1,1,14026730,3,0
1527,12/01/20,31.0,0.0,C5,2,82042,05/08/20,,2,2,196920,1,0
1528,03/01/19,42.0,0.0,C25,2,76707,30/11/18,28/02/19,2,2,0,1,1
1529,12/01/20,37.0,1.0,C5,0,20523,11/07/20,,1,1,0,1,0
1530,09/01/20,27.0,0.0,C20,2,44841,25/07/20,27/09/20,1,1,0,1,1
1531,03/01/19,31.0,0.0,C25,2,46001,21/01/17,23/03/19,2,2,320450,1,1
1532,12/01/20,37.0,0.0,C2,1,48555,15/09/19,,2,2,3268160,2,0
1533,11/01/20,32.0,1.0,C22,0,74305,21/09/20,13/11/20,3,3,0,1,1
1534,07/01/20,30.0,1.0,C26,0,96076,23/02/20,30/06/20,3,3,3329000,1,1
1536,09/01/19,27.0,0.0,C15,2,39731,19/07/19,30/08/19,1,1,0,1,1
1540,01/01/20,32.0,0.0,C5,2,44949,29/04/16,01/11/20,1,2,10990300,2,1
1541,09/01/20,40.0,0.0,C4,0,48956,15/05/20,21/09/20,1,1,825600,2,1
1542,02/01/19,39.0,1.0,C6,0,42300,13/11/18,18/02/19,1,1,0,1,1
1543,01/01/19,44.0,0.0,C4,1,31948,18/06/18,16/01/19,1,1,0,1,1
1544,03/01/20,37.0,0.0,C13,1,90123,31/10/19,13/03/20,2,2,350000,1,1
1547,05/01/20,33.0,1.0,C13,2,57863,01/02/20,05/05/20,2,2,803540,1,1
1548,05/01/19,28.0,0.0,C20,1,35090,19/10/18,14/05/19,1,1,1893740,1,1
1549,12/01/20,36.0,1.0,C21,1,95945,30/08/15,,1,3,21660330,3,0
1550,12/01/20,30.0,0.0,C2,1,25552,10/03/20,,2,2,483680,1,0
1553,03/01/20,45.0,1.0,C1,0,24821,23/06/19,03/06/20,1,1,1553390,1,1
1555,06/01/19,29.0,0.0,C23,1,42317,23/06/18,22/06/19,1,1,4071230,2,1
1556,09/01/20,31.0,1.0,C26,0,21762,06/08/20,19/09/20,1,1,0,1,1
1557,09/01/19,32.0,0.0,C12,2,47379,23/05/19,09/12/19,1,1,145500,1,1
1558,06/01/19,31.0,0.0,C22,0,34561,29/09/18,20/06/19,2,2,3209970,1,1
1559,09/01/19,38.0,1.0,C14,2,62853,25/06/18,22/09/19,1,1,2661590,1,1
1560,08/01/20,37.0,0.0,C7,1,44999,13/08/15,29/07/20,1,2,9460590,2,1
1561,05/01/20,31.0,0.0,C25,0,30292,15/11/19,,1,1,386060,1,0
1562,05/01/19,25.0,1.0,C17,2,31361,06/10/18,05/09/19,1,1,1350140,1,1
1563,12/01/20,42.0,1.0,C27,2,35176,21/06/19,,2,2,8856850,3,0
1565,04/01/20,36.0,1.0,C9,1,30310,23/10/18,04/12/20,1,1,5698600,1,1
1566,09/01/20,31.0,1.0,C6,0,59451,28/06/20,25/09/20,3,3,0,1,1
1567,11/01/19,36.0,0.0,C22,1,46726,29/07/19,26/11/19,3,3,151600,1,1
1568,12/01/20,34.0,0.0,C20,1,70455,12/11/20,,2,2,0,1,0
1569,07/01/20,25.0,0.0,C21,2,56760,13/05/18,29/06/20,1,1,6424400,1,1
1570,12/01/19,33.0,1.0,C21,2,72503,31/10/19,12/07/19,2,2,0,1,1
1571,12/01/19,23.0,0.0,C16,2,54632,28/09/19,30/11/19,1,1,0,1,1
1572,07/01/19,30.0,0.0,C8,0,21245,06/06/19,29/06/19,2,2,0,1,1
1573,12/01/20,30.0,1.0,C8,1,62349,30/07/15,,1,2,19301010,4,0
1574,11/01/19,27.0,0.0,C14,0,72839,28/06/19,22/11/19,2,2,0,1,1
1575,09/01/19,34.0,0.0,C15,2,111621,30/08/19,22/09/19,3,3,0,1,1
1576,11/01/20,29.0,0.0,C26,2,71740,04/04/20,30/10/20,3,3,5300890,2,1
1577,12/01/19,32.0,1.0,C24,0,43963,17/09/19,12/01/19,2,2,0,1,1
1578,02/01/20,42.0,0.0,C13,2,54922,10/05/18,02/09/20,2,2,6887200,1,1
1579,12/01/20,24.0,0.0,C10,0,32779,12/10/19,,1,1,7277380,4,0
1580,01/01/20,27.0,0.0,C27,0,23149,09/05/19,01/04/20,2,2,0,1,1
1581,07/01/19,29.0,0.0,C15,0,25873,30/06/19,30/06/19,1,1,0,1,1
1582,06/01/19,39.0,0.0,C3,1,52711,31/08/18,20/06/19,2,2,2659790,2,1
1583,01/01/19,27.0,1.0,C16,0,12456,05/07/18,01/11/19,1,1,0,1,1
1585,05/01/20,48.0,0.0,C7,1,117644,16/06/13,27/05/20,2,4,17967580,1,1
1586,12/01/20,30.0,1.0,C6,0,75643,20/09/20,,2,2,0,1,0
1587,07/01/19,46.0,1.0,C20,0,48111,17/02/18,07/09/19,2,2,3009570,1,1
1588,12/01/20,42.0,0.0,C5,1,84516,20/09/15,,1,2,19559860,3,0
1589,06/01/19,39.0,0.0,C15,2,55037,26/10/18,06/08/19,3,3,1462050,1,1
1590,09/01/20,31.0,1.0,C17,0,38396,06/05/20,09/08/20,2,2,0,1,1
1591,01/01/19,28.0,0.0,C19,1,43897,16/12/18,25/01/19,2,2,0,1,1
1592,12/01/20,25.0,1.0,C29,2,58051,05/03/20,,1,1,3313220,3,0
1593,12/01/20,27.0,0.0,C28,0,49886,23/11/20,12/11/20,2,2,0,1,1
1594,12/01/20,33.0,0.0,C20,1,76101,31/07/20,,3,3,450700,1,0
1595,08/01/19,29.0,0.0,C22,1,27572,08/04/18,27/08/19,1,1,2272880,3,1
1597,09/01/19,38.0,1.0,C17,1,54600,31/05/15,19/09/19,2,2,2512600,2,1
1598,12/01/20,35.0,0.0,C20,2,95284,10/04/19,,4,4,12423580,1,0
1599,12/01/20,30.0,1.0,C9,2,108812,07/04/20,,3,3,301200,1,0
1600,07/01/20,37.0,0.0,C14,2,83083,13/08/19,07/10/20,3,3,6125270,1,1
1601,01/01/20,31.0,0.0,C12,0,59932,29/08/19,19/01/20,2,2,0,1,1
1602,07/01/19,38.0,0.0,C10,0,22645,09/12/18,29/06/19,1,1,1016890,1,1
1603,01/01/19,28.0,1.0,C20,2,66465,14/10/18,23/01/19,1,1,0,1,1
1605,12/01/20,42.0,0.0,C16,0,50832,05/05/20,,1,1,4320510,3,0
1606,12/01/20,44.0,1.0,C12,1,99127,22/08/14,,1,3,22800020,3,0
1607,08/01/20,26.0,0.0,C15,2,77477,01/10/20,29/07/20,3,3,4015020,1,1
1609,04/01/20,22.0,1.0,C5,0,12987,29/11/19,13/04/20,1,1,0,1,1
1610,12/01/19,38.0,0.0,C7,1,116218,30/05/19,26/12/19,2,4,1072630,1,1
1611,09/01/19,31.0,0.0,C4,1,23537,01/08/18,21/09/19,1,1,4609660,1,1
1612,12/01/20,35.0,0.0,C27,0,69697,14/10/18,12/07/20,2,2,12641110,1,1
1613,04/01/20,33.0,0.0,C26,0,45531,25/01/20,04/12/20,2,2,0,1,1
1614,01/01/19,42.0,0.0,C27,1,20797,07/09/18,14/01/19,2,2,0,1,1
1616,07/01/19,44.0,0.0,C14,1,100297,23/10/17,28/06/19,5,5,0,1,1
1617,07/01/20,34.0,0.0,C3,2,45153,13/03/20,17/07/20,1,1,0,1,1
1618,12/01/20,29.0,0.0,C1,1,56985,11/03/20,,2,2,0,1,0
1619,12/01/20,33.0,1.0,C16,0,44706,12/08/20,,2,2,0,1,0
1621,09/01/19,27.0,0.0,C25,2,29043,19/01/18,09/08/19,1,1,7519640,4,1
1622,12/01/20,35.0,0.0,C20,0,21412,28/09/20,,2,2,0,1,0
1623,12/01/20,37.0,0.0,C5,2,94437,08/02/15,,1,3,14313890,2,0
1624,02/01/19,30.0,1.0,C13,1,72989,12/02/18,02/04/19,3,3,101850,1,1
1625,12/01/20,40.0,0.0,C29,2,56380,22/11/20,,3,3,164520,1,0
1626,12/01/20,40.0,0.0,C1,2,113174,11/03/20,,4,4,0,1,0
1627,11/01/19,31.0,0.0,C1,1,34473,28/06/19,14/11/19,2,2,0,1,1
1628,05/01/20,37.0,0.0,C27,0,35189,20/04/20,05/12/20,3,3,0,1,1
1629,09/01/19,38.0,0.0,C12,0,112424,08/01/14,,2,4,7120860,1,0
1630,01/01/20,35.0,1.0,C28,1,98568,12/12/19,18/01/20,2,2,0,1,1
1631,12/01/19,23.0,1.0,C6,2,71984,13/01/18,17/12/19,1,3,9309340,1,1
1632,12/01/20,36.0,1.0,C3,1,81876,12/06/20,,2,2,0,1,0
1633,12/01/20,31.0,1.0,C29,0,52126,29/11/19,,2,2,6097060,3,0
1634,12/01/20,23.0,1.0,C21,1,40818,14/09/20,,1,1,270780,1,0
1635,03/01/19,29.0,0.0,C20,0,13417,31/12/18,16/03/19,1,1,252760,1,1
1636,07/01/20,32.0,0.0,C12,2,61712,29/03/20,18/07/20,3,3,0,1,1
1637,12/01/20,34.0,1.0,C1,2,68209,08/03/20,,3,3,948670,1,0
1638,07/01/20,33.0,1.0,C2,1,122837,04/11/19,30/06/20,3,3,60153830,4,1
1639,07/01/19,47.0,0.0,C8,1,50533,09/01/18,07/05/19,1,1,738300,1,1
1640,11/01/20,28.0,0.0,C28,1,88169,11/09/19,27/11/20,3,3,11769770,2,1
1642,12/01/20,50.0,0.0,C29,2,55774,09/05/18,,2,2,15329900,3,0
1643,04/01/19,36.0,0.0,C25,1,47992,09/10/18,31/03/19,1,1,454610,1,1
1644,12/01/20,48.0,1.0,C9,1,105513,28/04/14,,2,4,28842760,1,0
1645,03/01/20,25.0,0.0,C3,0,15822,10/04/19,28/02/20,1,1,0,1,1
1646,08/01/20,33.0,1.0,C1,2,74903,15/05/20,29/07/20,3,3,0,1,1
1647,04/01/19,26.0,0.0,C3,2,36114,09/03/18,29/03/19,1,1,650770,1,1
1650,12/01/20,31.0,1.0,C23,0,34600,12/11/20,,2,2,0,1,0
1651,05/01/20,43.0,0.0,C18,0,21942,21/10/18,05/04/20,1,1,4836070,2,1
1652,12/01/20,33.0,0.0,C3,1,127193,05/01/20,,3,3,1335220,2,0
1653,07/01/20,32.0,1.0,C19,0,16486,27/04/20,14/07/20,1,1,0,1,1
1655,12/01/20,34.0,1.0,C11,1,43252,08/06/15,,1,2,16431480,3,0
1657,12/01/20,40.0,0.0,C10,0,100892,09/06/15,,1,4,21404140,2,0
1658,12/01/20,30.0,1.0,C22,2,34234,21/11/19,,1,1,3489080,2,0
1659,10/01/19,25.0,1.0,C22,1,60688,08/01/19,28/09/19,2,2,0,1,1
1661,04/01/19,43.0,0.0,C20,1,21898,17/05/16,29/03/19,1,1,543200,1,1
1662,12/01/20,43.0,1.0,C1,0,120954,20/09/15,,1,3,21851100,3,0
1663,03/01/20,36.0,0.0,C5,2,59481,19/11/19,,2,2,0,1,0
1664,12/01/20,52.0,1.0,C27,1,91839,28/01/16,18/12/20,1,4,25121990,2,1
1665,11/01/20,35.0,0.0,C12,1,52175,26/04/20,21/11/20,2,2,1139880,2,1
1666,12/01/20,34.0,0.0,C21,1,42844,31/07/20,,2,2,2921180,4,0
1667,05/01/19,42.0,0.0,C29,1,58534,04/02/19,17/05/19,3,3,0,1,1
1668,12/01/20,33.0,1.0,C15,0,52635,08/09/19,,2,2,3416270,1,0
1669,12/01/20,22.0,0.0,C25,0,11068,09/08/19,28/11/20,1,1,2903650,1,1
1670,12/01/20,34.0,1.0,C1,1,24875,03/07/18,,1,1,10734200,2,0
1671,01/01/20,29.0,1.0,C9,0,62689,12/02/19,01/06/20,3,3,0,1,1
1672,06/01/19,37.0,1.0,C14,1,115978,01/06/17,25/06/19,4,4,0,1,1
1673,11/01/19,52.0,1.0,C14,2,81784,23/06/18,26/11/19,1,2,4016540,1,1
1674,02/01/20,34.0,1.0,C1,2,21627,18/10/19,18/02/20,1,1,219010,1,1
1675,04/01/20,42.0,1.0,C14,2,53930,13/07/18,04/10/20,1,1,21717750,1,1
1676,12/01/20,36.0,1.0,C27,2,70831,08/02/20,,2,2,1212980,2,0
1677,02/01/19,33.0,1.0,C10,2,123255,01/03/18,19/02/19,2,2,4513790,4,1
1678,12/01/20,34.0,0.0,C16,0,41305,29/11/17,,2,2,5911900,2,0
1679,12/01/20,36.0,0.0,C12,2,55285,27/07/18,,1,2,14577970,2,0
1680,08/01/20,32.0,1.0,C9,1,65299,01/04/20,29/07/20,2,2,3018940,1,1
1681,03/01/19,29.0,0.0,C18,2,40325,20/08/18,18/03/19,1,1,500000,1,1
1682,11/01/20,24.0,0.0,C24,2,48711,29/05/20,11/06/20,2,2,1989440,2,1
1683,08/01/20,40.0,1.0,C9,0,100798,05/01/20,29/07/20,3,3,592150,2,1
1685,09/01/19,34.0,1.0,C25,1,56916,08/04/18,29/08/19,1,1,3378920,1,1
1686,09/01/20,34.0,0.0,C15,0,30959,06/09/20,09/05/20,1,1,174000,1,1
1687,08/01/20,33.0,0.0,C3,2,45207,02/09/20,29/07/20,1,1,611520,1,1
1688,10/01/19,28.0,0.0,C28,2,65448,22/08/19,10/11/19,2,2,0,1,1
1689,11/01/19,36.0,1.0,C3,2,50809,22/06/19,11/05/19,3,3,123720,1,1
1690,11/01/19,35.0,0.0,C28,1,87794,10/09/13,21/11/19,2,3,4984870,1,1
1692,09/01/19,34.0,0.0,C3,2,82666,08/02/19,09/10/19,3,3,0,1,1
1693,05/01/20,34.0,1.0,C21,1,48656,01/09/20,05/10/20,2,2,1799230,2,1
1694,12/01/20,29.0,0.0,C15,1,61789,22/04/16,,1,2,26073780,4,0
1695,08/01/20,34.0,0.0,C2,2,94933,17/03/20,29/07/20,3,3,302530,1,1
1696,12/01/20,43.0,1.0,C8,2,51246,29/08/20,,2,2,0,1,0
1697,07/01/20,27.0,1.0,C14,0,57627,02/03/20,28/06/20,1,1,152890,1,1
1699,12/01/20,31.0,1.0,C21,0,14166,07/03/20,12/06/20,1,1,360000,1,1
1701,07/01/20,32.0,1.0,C9,0,17234,19/12/19,28/06/20,1,1,983750,1,1
1702,06/01/19,39.0,0.0,C3,0,45148,01/11/19,30/05/19,2,2,0,1,1
1703,11/01/19,27.0,1.0,C2,0,39434,28/07/19,29/10/19,1,1,0,1,1
1704,03/01/20,30.0,1.0,C18,1,114651,21/03/18,28/02/20,1,3,30735660,3,1
1706,05/01/20,30.0,1.0,C16,2,104897,05/09/20,,3,3,0,1,0
1707,12/01/20,35.0,1.0,C6,0,21129,09/11/20,,1,1,1885000,3,0
1708,12/01/20,25.0,0.0,C19,0,57063,15/12/20,,2,2,0,1,0
1709,11/01/19,34.0,0.0,C17,0,35823,08/04/19,29/10/19,1,1,0,1,1
1710,12/01/20,43.0,1.0,C7,1,121239,10/02/20,,3,3,2094920,3,0
1712,12/01/20,27.0,0.0,C18,1,104754,09/04/20,,3,3,193680,1,0
1714,12/01/20,28.0,0.0,C26,1,39559,28/01/16,,1,2,14723750,3,0
1715,05/01/19,29.0,0.0,C23,0,66935,01/12/19,05/06/19,2,2,510930,1,1
1716,10/01/19,32.0,1.0,C7,0,89503,17/05/16,10/12/19,1,4,18180000,1,1
1717,07/01/20,24.0,0.0,C2,2,27693,22/05/20,14/07/20,1,1,0,1,1
1718,07/01/20,36.0,1.0,C26,0,95658,10/02/13,30/06/20,2,4,10223140,1,1
1719,02/01/20,46.0,1.0,C3,0,44497,10/01/18,17/02/20,1,1,3934690,2,1
1720,03/01/20,33.0,0.0,C29,0,73122,12/10/19,03/04/20,3,3,0,1,1
1721,03/01/19,37.0,1.0,C5,0,26206,09/12/18,17/03/19,2,2,0,1,1
1722,08/01/20,42.0,0.0,C27,2,76806,30/07/15,29/07/20,1,3,6492630,1,1
1723,12/01/20,30.0,0.0,C1,1,29283,30/10/20,,1,1,0,1,0
1724,12/01/20,39.0,0.0,C1,1,56536,09/12/20,,2,2,994340,2,0
1725,12/01/20,25.0,0.0,C2,0,47565,28/09/20,,2,2,0,1,0
1726,07/01/19,29.0,0.0,C8,1,39121,06/06/19,07/04/19,1,1,0,1,1
1727,01/01/19,34.0,0.0,C1,0,29359,18/06/18,01/01/19,1,1,0,1,1
1728,12/01/20,40.0,0.0,C24,2,43047,18/10/20,20/12/20,2,2,0,1,1
1729,11/01/19,39.0,1.0,C11,0,96317,31/10/14,18/11/19,1,3,5927690,2,1
1730,01/01/19,42.0,0.0,C9,0,51579,26/05/18,01/11/19,1,1,0,1,1
1731,01/01/19,29.0,1.0,C28,0,61343,27/09/13,01/07/19,1,5,0,1,1
1732,01/01/19,39.0,1.0,C10,1,42723,06/09/18,20/01/19,1,1,0,1,1
1733,12/01/20,43.0,0.0,C8,2,41276,25/04/16,,1,1,13366510,3,0
1734,06/01/19,25.0,0.0,C19,2,22575,13/01/18,25/06/19,1,1,2222160,1,1
1735,11/01/20,31.0,0.0,C21,1,91787,14/07/20,11/06/20,3,3,504670,1,1
1736,03/01/19,32.0,0.0,C27,1,49122,21/12/18,28/02/19,1,1,0,1,1
1737,06/01/20,29.0,0.0,C10,1,31773,04/11/20,06/08/20,1,1,0,1,1
1738,03/01/20,29.0,0.0,C26,1,53928,17/04/16,03/06/20,1,1,8320680,1,1
1739,09/01/20,30.0,0.0,C7,1,56867,22/05/20,13/09/20,2,2,0,1,1
1740,12/01/20,27.0,1.0,C22,2,53857,12/05/20,,1,1,0,1,0
1741,12/01/20,39.0,0.0,C12,1,95139,29/05/20,,3,3,5814180,4,0
1742,07/01/20,32.0,1.0,C27,2,95822,17/05/20,07/10/20,3,3,0,1,1
1743,05/01/20,38.0,0.0,C18,0,45163,08/11/18,05/09/20,2,2,10855850,1,1
1744,01/01/19,23.0,0.0,C22,0,47072,31/08/18,01/02/19,1,1,0,1,1
1745,12/01/20,31.0,0.0,C18,2,149637,19/12/14,,2,4,21356700,2,0
1746,05/01/20,51.0,1.0,C12,2,38478,24/09/18,05/08/20,1,2,5644080,2,1
1749,03/01/19,32.0,1.0,C1,2,33681,08/08/16,23/03/19,1,1,403730,1,1
1751,11/01/19,30.0,0.0,C5,2,60847,30/08/19,23/11/19,2,2,153700,1,1
1752,12/01/20,35.0,1.0,C15,1,80094,17/04/20,,3,3,2199920,1,0
1753,12/01/20,41.0,0.0,C13,0,47598,19/07/15,,1,1,14401180,3,0
1754,03/01/19,25.0,1.0,C10,2,42975,01/09/19,03/01/19,1,1,-500000,1,1
1755,01/01/20,29.0,0.0,C2,1,37995,11/12/19,19/01/20,2,2,0,1,1
1756,10/01/20,42.0,1.0,C13,1,51016,13/11/17,10/03/20,2,3,11165310,1,1
1757,05/01/20,35.0,1.0,C3,1,31500,03/11/20,19/05/20,1,1,485570,1,1
1758,05/01/20,40.0,0.0,C27,2,67685,30/12/19,,3,3,0,1,0
1759,01/01/19,31.0,0.0,C28,2,22738,18/08/18,01/11/19,1,1,0,1,1
1760,02/01/20,31.0,0.0,C4,1,30996,12/02/18,17/02/20,1,1,439470,1,1
1761,10/01/19,39.0,0.0,C20,2,149354,18/02/16,19/10/19,5,5,0,1,1
1763,01/01/20,22.0,1.0,C12,0,33042,30/11/19,21/01/20,1,1,0,1,1
1764,12/01/20,39.0,0.0,C7,2,76804,08/03/20,,3,3,196060,1,0
1766,12/01/20,32.0,0.0,C20,1,23221,24/10/20,,3,3,0,1,0
1769,02/01/20,33.0,0.0,C2,2,45609,07/08/18,17/02/20,1,1,626620,1,1
1770,12/01/20,38.0,1.0,C4,2,92440,05/02/16,,1,4,33709640,1,0
1771,06/01/20,34.0,1.0,C15,0,40685,03/01/20,16/06/20,2,2,0,1,1
1773,05/01/19,27.0,1.0,C11,2,81385,18/05/18,16/05/19,1,2,642820,1,1
1774,12/01/20,35.0,0.0,C23,2,83242,19/06/20,28/11/20,2,2,484200,1,1
1775,12/01/20,37.0,1.0,C18,1,85332,30/10/20,,3,3,0,1,0
